Passengers,PassengerId,Survived,Status,Pclass,Name,Sex,AgeNumber,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
1,552,0,Perished,2,"Sharp, Mr. Percival James R",Both Genders,27,> 12 years old,0,0,244358,26,,S
1,554,1,Survived,3,"Leeni, Mr. Fahim (""Philip Zenni"")",Both Genders,22,> 12 years old,0,0,2620,7.225,,C
1,555,1,Survived,3,"Ohman, Miss. Velin",Both Genders,22,> 12 years old,0,0,347085,7.775,,S
1,556,0,Perished,1,"Wright, Mr. George",Both Genders,62,> 12 years old,0,0,113807,26.55,,S
1,557,1,Survived,1,"Duff Gordon, Lady. (Lucille Christiana Sutherland) (""Mrs Morgan"")",Both Genders,48,> 12 years old,1,0,11755,39.6,A16,C
1,559,1,Survived,1,"Taussig, Mrs. Emil (Tillie Mandelbaum)",Both Genders,39,> 12 years old,1,1,110413,79.65,E67,S
1,560,1,Survived,3,"de Messemaeker, Mrs. Guillaume Joseph (Emma)",Both Genders,36,> 12 years old,1,0,345572,17.4,,S
1,562,0,Perished,3,"Sivic, Mr. Husein",Both Genders,40,> 12 years old,0,0,349251,7.8958,,S
1,563,0,Perished,2,"Norman, Mr. Robert Douglas",Both Genders,28,> 12 years old,0,0,218629,13.5,,S
1,566,0,Perished,3,"Davies, Mr. Alfred J",Both Genders,24,> 12 years old,2,0,A/4 48871,24.15,,S
1,567,0,Perished,3,"Stoytcheff, Mr. Ilia",Both Genders,19,> 12 years old,0,0,349205,7.8958,,S
1,568,0,Perished,3,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",Both Genders,29,> 12 years old,0,4,349909,21.075,,S
1,570,1,Survived,3,"Jonsson, Mr. Carl",Both Genders,32,> 12 years old,0,0,350417,7.8542,,S
1,571,1,Survived,2,"Harris, Mr. George",Both Genders,62,> 12 years old,0,0,S.W./PP 752,10.5,,S
1,572,1,Survived,1,"Appleton, Mrs. Edward Dale (Charlotte Lamson)",Both Genders,53,> 12 years old,2,0,11769,51.4792,C101,S
1,573,1,Survived,1,"Flynn, Mr. John Irwin (""Irving"")",Both Genders,36,> 12 years old,0,0,PC 17474,26.3875,E25,S
1,575,0,Perished,3,"Rush, Mr. Alfred George John",Both Genders,16,> 12 years old,0,0,A/4. 20589,8.05,,S
1,576,0,Perished,3,"Patchett, Mr. George",Both Genders,19,> 12 years old,0,0,358585,14.5,,S
1,577,1,Survived,2,"Garside, Miss. Ethel",Both Genders,34,> 12 years old,0,0,243880,13,,S
1,578,1,Survived,1,"Silvey, Mrs. William Baird (Alice Munger)",Both Genders,39,> 12 years old,1,0,13507,55.9,E44,S
1,580,1,Survived,3,"Jussila, Mr. Eiriik",Both Genders,32,> 12 years old,0,0,STON/O 2. 3101286,7.925,,S
1,581,1,Survived,2,"Christy, Miss. Julie Rachel",Both Genders,25,> 12 years old,1,1,237789,30,,S
1,582,1,Survived,1,"Thayer, Mrs. John Borland (Marian Longstreth Morris)",Both Genders,39,> 12 years old,1,1,17421,110.8833,C68,C
1,583,0,Perished,2,"Downton, Mr. William James",Both Genders,54,> 12 years old,0,0,28403,26,,S
1,584,0,Perished,1,"Ross, Mr. John Hugo",Both Genders,36,> 12 years old,0,0,13049,40.125,A10,C
1,586,1,Survived,1,"Taussig, Miss. Ruth",Both Genders,18,> 12 years old,0,2,110413,79.65,E68,S
1,587,0,Perished,2,"Jarvis, Mr. John Denzil",Both Genders,47,> 12 years old,0,0,237565,15,,S
1,588,1,Survived,1,"Frolicher-Stehli, Mr. Maxmillian",Both Genders,60,> 12 years old,1,1,13567,79.2,B41,C
1,589,0,Perished,3,"Gilinski, Mr. Eliezer",Both Genders,22,> 12 years old,0,0,14973,8.05,,S
1,591,0,Perished,3,"Rintamaki, Mr. Matti",Both Genders,35,> 12 years old,0,0,STON/O 2. 3101273,7.125,,S
1,592,1,Survived,1,"Stephenson, Mrs. Walter Bertram (Martha Eustis)",Both Genders,52,> 12 years old,1,0,36947,78.2667,D20,C
1,593,0,Perished,3,"Elsbury, Mr. William James",Both Genders,47,> 12 years old,0,0,A/5 3902,7.25,,S
1,595,0,Perished,2,"Chapman, Mr. John Henry",Both Genders,37,> 12 years old,1,0,SC/AH 29037,26,,S
1,596,0,Perished,3,"Van Impe, Mr. Jean Baptiste",Both Genders,36,> 12 years old,1,1,345773,24.15,,S
1,598,0,Perished,3,"Johnson, Mr. Alfred",Both Genders,49,> 12 years old,0,0,LINE,0,,S
1,600,1,Survived,1,"Duff Gordon, Sir. Cosmo Edmund (""Mr Morgan"")",Both Genders,49,> 12 years old,1,0,PC 17485,56.9292,A20,C
1,601,1,Survived,2,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)",Both Genders,24,> 12 years old,2,1,243847,27,,S
1,604,0,Perished,3,"Torber, Mr. Ernst William",Both Genders,44,> 12 years old,0,0,364511,8.05,,S
1,605,1,Survived,1,"Homer, Mr. Harry (""Mr E Haven"")",Both Genders,35,> 12 years old,0,0,111426,26.55,,C
1,606,0,Perished,3,"Lindell, Mr. Edvard Bengtsson",Both Genders,36,> 12 years old,1,0,349910,15.55,,S
1,607,0,Perished,3,"Karaic, Mr. Milan",Both Genders,30,> 12 years old,0,0,349246,7.8958,,S
1,608,1,Survived,1,"Daniel, Mr. Robert Williams",Both Genders,27,> 12 years old,0,0,113804,30.5,,S
1,609,1,Survived,2,"Laroche, Mrs. Joseph (Juliette Marie Louise Lafargue)",Both Genders,22,> 12 years old,1,2,SC/Paris 2123,41.5792,,C
1,610,1,Survived,1,"Shutes, Miss. Elizabeth W",Both Genders,40,> 12 years old,0,0,PC 17582,153.4625,C125,S
1,611,0,Perished,3,"Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren)",Both Genders,39,> 12 years old,1,5,347082,31.275,,S
1,615,0,Perished,3,"Brocklebank, Mr. William Alfred",Both Genders,35,> 12 years old,0,0,364512,8.05,,S
1,616,1,Survived,2,"Herman, Miss. Alice",Both Genders,24,> 12 years old,1,2,220845,65,,S
1,617,0,Perished,3,"Danbom, Mr. Ernst Gilbert",Both Genders,34,> 12 years old,1,1,347080,14.4,,S
1,618,0,Perished,3,"Lobb, Mrs. William Arthur (Cordelia K Stanlick)",Both Genders,26,> 12 years old,1,0,A/5. 3336,16.1,,S
1,619,1,Survived,2,"Becker, Miss. Marion Louise",Both Genders,4,<= 12 years,2,1,230136,39,F4,S
1,620,0,Perished,2,"Gavey, Mr. Lawrence",Both Genders,26,> 12 years old,0,0,31028,10.5,,S
1,621,0,Perished,3,"Yasbeck, Mr. Antoni",Both Genders,27,> 12 years old,1,0,2659,14.4542,,C
1,622,1,Survived,1,"Kimball, Mr. Edwin Nelson Jr",Both Genders,42,> 12 years old,1,0,11753,52.5542,D19,S
1,623,1,Survived,3,"Nakid, Mr. Sahid",Both Genders,20,> 12 years old,1,1,2653,15.7417,,C
1,624,0,Perished,3,"Hansen, Mr. Henry Damsgaard",Both Genders,21,> 12 years old,0,0,350029,7.8542,,S
1,625,0,Perished,3,"Bowen, Mr. David John ""Dai""",Both Genders,21,> 12 years old,0,0,54636,16.1,,S
1,626,0,Perished,1,"Sutton, Mr. Frederick",Both Genders,61,> 12 years old,0,0,36963,32.3208,D50,S
1,627,0,Perished,2,"Kirkland, Rev. Charles Leonard",Both Genders,57,> 12 years old,0,0,219533,12.35,,Q
1,628,1,Survived,1,"Longley, Miss. Gretchen Fiske",Both Genders,21,> 12 years old,0,0,13502,77.9583,D9,S
1,629,0,Perished,3,"Bostandyeff, Mr. Guentcho",Both Genders,26,> 12 years old,0,0,349224,7.8958,,S
1,631,1,Survived,1,"Barkworth, Mr. Algernon Henry Wilson",Both Genders,80,> 12 years old,0,0,27042,30,A23,S
1,632,0,Perished,3,"Lundahl, Mr. Johan Svensson",Both Genders,51,> 12 years old,0,0,347743,7.0542,,S
1,633,1,Survived,1,"Stahelin-Maeglin, Dr. Max",Both Genders,32,> 12 years old,0,0,13214,30.5,B50,C
1,635,0,Perished,3,"Skoog, Miss. Mabel",Both Genders,9,<= 12 years,3,2,347088,27.9,,S
1,636,1,Survived,2,"Davis, Miss. Mary",Both Genders,28,> 12 years old,0,0,237668,13,,S
1,637,0,Perished,3,"Leinonen, Mr. Antti Gustaf",Both Genders,32,> 12 years old,0,0,STON/O 2. 3101292,7.925,,S
1,638,0,Perished,2,"Collyer, Mr. Harvey",Both Genders,31,> 12 years old,1,1,C.A. 31921,26.25,,S
1,639,0,Perished,3,"Panula, Mrs. Juha (Maria Emilia Ojala)",Both Genders,41,> 12 years old,0,5,3101295,39.6875,,S
1,641,0,Perished,3,"Jensen, Mr. Hans Peder",Both Genders,20,> 12 years old,0,0,350050,7.8542,,S
1,642,1,Survived,1,"Sagesser, Mlle. Emma",Both Genders,24,> 12 years old,0,0,PC 17477,69.3,B35,C
1,643,0,Perished,3,"Skoog, Miss. Margit Elizabeth",Both Genders,2,<= 12 years,3,2,347088,27.9,,S
1,645,1,Survived,3,"Baclini, Miss. Eugenie",Both Genders,0.75,<= 12 years,2,1,2666,19.2583,,C
1,646,1,Survived,1,"Harper, Mr. Henry Sleeper",Both Genders,48,> 12 years old,1,0,PC 17572,76.7292,D33,C
1,647,0,Perished,3,"Cor, Mr. Liudevit",Both Genders,19,> 12 years old,0,0,349231,7.8958,,S
1,648,1,Survived,1,"Simonius-Blumer, Col. Oberst Alfons",Both Genders,56,> 12 years old,0,0,13213,35.5,A26,C
1,650,1,Survived,3,"Stanley, Miss. Amy Zillah Elsie",Both Genders,23,> 12 years old,0,0,CA. 2314,7.55,,S
1,652,1,Survived,2,"Doling, Miss. Elsie",Both Genders,18,> 12 years old,0,1,231919,23,,S
1,653,0,Perished,3,"Kalvik, Mr. Johannes Halvorsen",Both Genders,21,> 12 years old,0,0,8475,8.4333,,S
1,655,0,Perished,3,"Hegarty, Miss. Hanora ""Nora""",Both Genders,18,> 12 years old,0,0,365226,6.75,,Q
1,656,0,Perished,2,"Hickman, Mr. Leonard Mark",Both Genders,24,> 12 years old,2,0,S.O.C. 14879,73.5,,S
1,658,0,Perished,3,"Bourke, Mrs. John (Catherine)",Both Genders,32,> 12 years old,1,1,364849,15.5,,Q
1,659,0,Perished,2,"Eitemiller, Mr. George Floyd",Both Genders,23,> 12 years old,0,0,29751,13,,S
1,660,0,Perished,1,"Newell, Mr. Arthur Webster",Both Genders,58,> 12 years old,0,2,35273,113.275,D48,C
1,661,1,Survived,1,"Frauenthal, Dr. Henry William",Both Genders,50,> 12 years old,2,0,PC 17611,133.65,,S
1,662,0,Perished,3,"Badt, Mr. Mohamed",Both Genders,40,> 12 years old,0,0,2623,7.225,,C
1,663,0,Perished,1,"Colley, Mr. Edward Pomeroy",Both Genders,47,> 12 years old,0,0,5727,25.5875,E58,S
1,664,0,Perished,3,"Coleff, Mr. Peju",Both Genders,36,> 12 years old,0,0,349210,7.4958,,S
1,665,1,Survived,3,"Lindqvist, Mr. Eino William",Both Genders,20,> 12 years old,1,0,STON/O 2. 3101285,7.925,,S
1,666,0,Perished,2,"Hickman, Mr. Lewis",Both Genders,32,> 12 years old,2,0,S.O.C. 14879,73.5,,S
1,667,0,Perished,2,"Butler, Mr. Reginald Fenton",Both Genders,25,> 12 years old,0,0,234686,13,,S
1,669,0,Perished,3,"Cook, Mr. Jacob",Both Genders,43,> 12 years old,0,0,A/5 3536,8.05,,S
1,671,1,Survived,2,"Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)",Both Genders,40,> 12 years old,1,1,29750,39,,S
1,672,0,Perished,1,"Davidson, Mr. Thornton",Both Genders,31,> 12 years old,1,0,F.C. 12750,52,B71,S
1,673,0,Perished,2,"Mitchell, Mr. Henry Michael",Both Genders,70,> 12 years old,0,0,C.A. 24580,10.5,,S
1,674,1,Survived,2,"Wilhelms, Mr. Charles",Both Genders,31,> 12 years old,0,0,244270,13,,S
1,676,0,Perished,3,"Edvardsson, Mr. Gustaf Hjalmar",Both Genders,18,> 12 years old,0,0,349912,7.775,,S
1,677,0,Perished,3,"Sawyer, Mr. Frederick Charles",Both Genders,24.5,> 12 years old,0,0,342826,8.05,,S
1,678,1,Survived,3,"Turja, Miss. Anna Sofia",Both Genders,18,> 12 years old,0,0,4138,9.8417,,S
1,679,0,Perished,3,"Goodwin, Mrs. Frederick (Augusta Tyler)",Both Genders,43,> 12 years old,1,6,CA 2144,46.9,,S
1,680,1,Survived,1,"Cardeza, Mr. Thomas Drake Martinez",Both Genders,36,> 12 years old,0,1,PC 17755,512.3292,B51 B53 B55,C
1,682,1,Survived,1,"Hassab, Mr. Hammad",Both Genders,27,> 12 years old,0,0,PC 17572,76.7292,D49,C
1,683,0,Perished,3,"Olsvigen, Mr. Thor Anderson",Both Genders,20,> 12 years old,0,0,6563,9.225,,S
1,684,0,Perished,3,"Goodwin, Mr. Charles Edward",Both Genders,14,> 12 years old,5,2,CA 2144,46.9,,S
1,685,0,Perished,2,"Brown, Mr. Thomas William Solomon",Both Genders,60,> 12 years old,1,1,29750,39,,S
1,686,0,Perished,2,"Laroche, Mr. Joseph Philippe Lemercier",Both Genders,25,> 12 years old,1,2,SC/Paris 2123,41.5792,,C
1,687,0,Perished,3,"Panula, Mr. Jaako Arnold",Both Genders,14,> 12 years old,4,1,3101295,39.6875,,S
1,688,0,Perished,3,"Dakic, Mr. Branko",Both Genders,19,> 12 years old,0,0,349228,10.1708,,S
1,689,0,Perished,3,"Fischer, Mr. Eberhard Thelander",Both Genders,18,> 12 years old,0,0,350036,7.7958,,S
1,690,1,Survived,1,"Madill, Miss. Georgette Alexandra",Both Genders,15,> 12 years old,0,1,24160,211.3375,B5,S
1,691,1,Survived,1,"Dick, Mr. Albert Adrian",Both Genders,31,> 12 years old,1,0,17474,57,B20,S
1,692,1,Survived,3,"Karun, Miss. Manca",Both Genders,4,<= 12 years,0,1,349256,13.4167,,C
1,694,0,Perished,3,"Saad, Mr. Khalil",Both Genders,25,> 12 years old,0,0,2672,7.225,,C
1,695,0,Perished,1,"Weir, Col. John",Both Genders,60,> 12 years old,0,0,113800,26.55,,S
1,696,0,Perished,2,"Chapman, Mr. Charles Henry",Both Genders,52,> 12 years old,0,0,248731,13.5,,S
1,697,0,Perished,3,"Kelly, Mr. James",Both Genders,44,> 12 years old,0,0,363592,8.05,,S
1,699,0,Perished,1,"Thayer, Mr. John Borland",Both Genders,49,> 12 years old,1,1,17421,110.8833,C68,C
1,700,0,Perished,3,"Humblen, Mr. Adolf Mathias Nicolai Olsen",Both Genders,42,> 12 years old,0,0,348121,7.65,F G63,S
1,701,1,Survived,1,"Astor, Mrs. John Jacob (Madeleine Talmadge Force)",Both Genders,18,> 12 years old,1,0,PC 17757,227.525,C62 C64,C
1,702,1,Survived,1,"Silverthorne, Mr. Spencer Victor",Both Genders,35,> 12 years old,0,0,PC 17475,26.2875,E24,S
1,703,0,Perished,3,"Barbara, Miss. Saiide",Both Genders,18,> 12 years old,0,1,2691,14.4542,,C
1,704,0,Perished,3,"Gallagher, Mr. Martin",Both Genders,25,> 12 years old,0,0,36864,7.7417,,Q
1,705,0,Perished,3,"Hansen, Mr. Henrik Juul",Both Genders,26,> 12 years old,1,0,350025,7.8542,,S
1,706,0,Perished,2,"Morley, Mr. Henry Samuel (""Mr Henry Marshall"")",Both Genders,39,> 12 years old,0,0,250655,26,,S
1,707,1,Survived,2,"Kelly, Mrs. Florence ""Fannie""",Both Genders,45,> 12 years old,0,0,223596,13.5,,S
1,708,1,Survived,1,"Calderhead, Mr. Edward Pennington",Both Genders,42,> 12 years old,0,0,PC 17476,26.2875,E24,S
1,709,1,Survived,1,"Cleaver, Miss. Alice",Both Genders,22,> 12 years old,0,0,113781,151.55,,S
1,711,1,Survived,1,"Mayne, Mlle. Berthe Antonine (""Mrs de Villiers"")",Both Genders,24,> 12 years old,0,0,PC 17482,49.5042,C90,C
1,713,1,Survived,1,"Taylor, Mr. Elmer Zebley",Both Genders,48,> 12 years old,1,0,19996,52,C126,S
1,714,0,Perished,3,"Larsson, Mr. August Viktor",Both Genders,29,> 12 years old,0,0,7545,9.4833,,S
1,715,0,Perished,2,"Greenberg, Mr. Samuel",Both Genders,52,> 12 years old,0,0,250647,13,,S
1,716,0,Perished,3,"Soholt, Mr. Peter Andreas Lauritz Andersen",Both Genders,19,> 12 years old,0,0,348124,7.65,F G73,S
1,717,1,Survived,1,"Endres, Miss. Caroline Louise",Both Genders,38,> 12 years old,0,0,PC 17757,227.525,C45,C
1,718,1,Survived,2,"Troutt, Miss. Edwina Celia ""Winnie""",Both Genders,27,> 12 years old,0,0,34218,10.5,E101,S
1,720,0,Perished,3,"Johnson, Mr. Malkolm Joackim",Both Genders,33,> 12 years old,0,0,347062,7.775,,S
1,721,1,Survived,2,"Harper, Miss. Annie Jessie ""Nina""",Both Genders,6,<= 12 years,0,1,248727,33,,S
1,722,0,Perished,3,"Jensen, Mr. Svend Lauritz",Both Genders,17,> 12 years old,1,0,350048,7.0542,,S
1,723,0,Perished,2,"Gillespie, Mr. William Henry",Both Genders,34,> 12 years old,0,0,12233,13,,S
1,724,0,Perished,2,"Hodges, Mr. Henry Price",Both Genders,50,> 12 years old,0,0,250643,13,,S
1,725,1,Survived,1,"Chambers, Mr. Norman Campbell",Both Genders,27,> 12 years old,1,0,113806,53.1,E8,S
1,726,0,Perished,3,"Oreskovic, Mr. Luka",Both Genders,20,> 12 years old,0,0,315094,8.6625,,S
1,727,1,Survived,2,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",Both Genders,30,> 12 years old,3,0,31027,21,,S
1,729,0,Perished,2,"Bryhl, Mr. Kurt Arnold Gottfrid",Both Genders,25,> 12 years old,1,0,236853,26,,S
1,730,0,Perished,3,"Ilmakangas, Miss. Pieta Sofia",Both Genders,25,> 12 years old,1,0,STON/O2. 3101271,7.925,,S
1,731,1,Survived,1,"Allen, Miss. Elisabeth Walton",Both Genders,29,> 12 years old,0,0,24160,211.3375,B5,S
1,732,0,Perished,3,"Hassan, Mr. Houssein G N",Both Genders,11,<= 12 years,0,0,2699,18.7875,,C
1,734,0,Perished,2,"Berriman, Mr. William John",Both Genders,23,> 12 years old,0,0,28425,13,,S
1,735,0,Perished,2,"Troupiansky, Mr. Moses Aaron",Both Genders,23,> 12 years old,0,0,233639,13,,S
1,736,0,Perished,3,"Williams, Mr. Leslie",Both Genders,28.5,> 12 years old,0,0,54636,16.1,,S
1,737,0,Perished,3,"Ford, Mrs. Edward (Margaret Ann Watson)",Both Genders,48,> 12 years old,1,3,W./C. 6608,34.375,,S
1,738,1,Survived,1,"Lesurer, Mr. Gustave J",Both Genders,35,> 12 years old,0,0,PC 17755,512.3292,B101,C
1,742,0,Perished,1,"Cavendish, Mr. Tyrell William",Both Genders,36,> 12 years old,1,0,19877,78.85,C46,S
1,743,1,Survived,1,"Ryerson, Miss. Susan Parker ""Suzette""",Both Genders,21,> 12 years old,2,2,PC 17608,262.375,B57 B59 B63 B66,C
1,744,0,Perished,3,"McNamee, Mr. Neal",Both Genders,24,> 12 years old,1,0,376566,16.1,,S
1,745,1,Survived,3,"Stranden, Mr. Juho",Both Genders,31,> 12 years old,0,0,STON/O 2. 3101288,7.925,,S
1,746,0,Perished,1,"Crosby, Capt. Edward Gifford",Both Genders,70,> 12 years old,1,1,WE/P 5735,71,B22,S
1,747,0,Perished,3,"Abbott, Mr. Rossmore Edward",Both Genders,16,> 12 years old,1,1,C.A. 2673,20.25,,S
1,748,1,Survived,2,"Sinkkonen, Miss. Anna",Both Genders,30,> 12 years old,0,0,250648,13,,S
1,749,0,Perished,1,"Marvin, Mr. Daniel Warner",Both Genders,19,> 12 years old,1,0,113773,53.1,D30,S
1,750,0,Perished,3,"Connaghton, Mr. Michael",Both Genders,31,> 12 years old,0,0,335097,7.75,,Q
1,751,1,Survived,2,"Wells, Miss. Joan",Both Genders,4,<= 12 years,1,1,29103,23,,S
1,752,1,Survived,3,"Moor, Master. Meier",Both Genders,6,<= 12 years,0,1,392096,12.475,E121,S
1,753,0,Perished,3,"Vande Velde, Mr. Johannes Joseph",Both Genders,33,> 12 years old,0,0,345780,9.5,,S
1,754,0,Perished,3,"Jonkoff, Mr. Lalio",Both Genders,23,> 12 years old,0,0,349204,7.8958,,S
1,755,1,Survived,2,"Herman, Mrs. Samuel (Jane Laver)",Both Genders,48,> 12 years old,1,2,220845,65,,S
1,756,1,Survived,2,"Hamalainen, Master. Viljo",Both Genders,0.67,<= 12 years,1,1,250649,14.5,,S
1,757,0,Perished,3,"Carlsson, Mr. August Sigfrid",Both Genders,28,> 12 years old,0,0,350042,7.7958,,S
1,758,0,Perished,2,"Bailey, Mr. Percy Andrew",Both Genders,18,> 12 years old,0,0,29108,11.5,,S
1,759,0,Perished,3,"Theobald, Mr. Thomas Leonard",Both Genders,34,> 12 years old,0,0,363294,8.05,,S
1,760,1,Survived,1,"Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards)",Both Genders,33,> 12 years old,0,0,110152,86.5,B77,S
1,762,0,Perished,3,"Nirva, Mr. Iisakki Antino Aijo",Both Genders,41,> 12 years old,0,0,SOTON/O2 3101272,7.125,,S
1,763,1,Survived,3,"Barah, Mr. Hanna Assi",Both Genders,20,> 12 years old,0,0,2663,7.2292,,C
1,764,1,Survived,1,"Carter, Mrs. William Ernest (Lucile Polk)",Both Genders,36,> 12 years old,1,2,113760,120,B96 B98,S
1,765,0,Perished,3,"Eklund, Mr. Hans Linus",Both Genders,16,> 12 years old,0,0,347074,7.775,,S
1,766,1,Survived,1,"Hogeboom, Mrs. John C (Anna Andrews)",Both Genders,51,> 12 years old,1,0,13502,77.9583,D11,S
1,768,0,Perished,3,"Mangan, Miss. Mary",Both Genders,30.5,> 12 years old,0,0,364850,7.75,,Q
1,770,0,Perished,3,"Gronnestad, Mr. Daniel Danielsen",Both Genders,32,> 12 years old,0,0,8471,8.3625,,S
1,771,0,Perished,3,"Lievens, Mr. Rene Aime",Both Genders,24,> 12 years old,0,0,345781,9.5,,S
1,772,0,Perished,3,"Jensen, Mr. Niels Peder",Both Genders,48,> 12 years old,0,0,350047,7.8542,,S
1,773,0,Perished,2,"Mack, Mrs. (Mary)",Both Genders,57,> 12 years old,0,0,S.O./P.P. 3,10.5,E77,S
1,775,1,Survived,2,"Hocking, Mrs. Elizabeth (Eliza Needs)",Both Genders,54,> 12 years old,1,3,29105,23,,S
1,776,0,Perished,3,"Myhrman, Mr. Pehr Fabian Oliver Malkolm",Both Genders,18,> 12 years old,0,0,347078,7.75,,S
1,778,1,Survived,3,"Emanuel, Miss. Virginia Ethel",Both Genders,5,<= 12 years,0,0,364516,12.475,,S
1,780,1,Survived,1,"Robert, Mrs. Edward Scott (Elisabeth Walton McMillan)",Both Genders,43,> 12 years old,0,1,24160,211.3375,B3,S
1,781,1,Survived,3,"Ayoub, Miss. Banoura",Both Genders,13,> 12 years old,0,0,2687,7.2292,,C
1,782,1,Survived,1,"Dick, Mrs. Albert Adrian (Vera Gillespie)",Both Genders,17,> 12 years old,1,0,17474,57,B20,S
1,783,0,Perished,1,"Long, Mr. Milton Clyde",Both Genders,29,> 12 years old,0,0,113501,30,D6,S
1,785,0,Perished,3,"Ali, Mr. William",Both Genders,25,> 12 years old,0,0,SOTON/O.Q. 3101312,7.05,,S
1,786,0,Perished,3,"Harmer, Mr. Abraham (David Lishin)",Both Genders,25,> 12 years old,0,0,374887,7.25,,S
1,787,1,Survived,3,"Sjoblom, Miss. Anna Sofia",Both Genders,18,> 12 years old,0,0,3101265,7.4958,,S
1,788,0,Perished,3,"Rice, Master. George Hugh",Both Genders,8,<= 12 years,4,1,382652,29.125,,Q
1,789,1,Survived,3,"Dean, Master. Bertram Vere",Both Genders,1,<= 12 years,1,2,C.A. 2315,20.575,,S
1,790,0,Perished,1,"Guggenheim, Mr. Benjamin",Both Genders,46,> 12 years old,0,0,PC 17593,79.2,B82 B84,C
1,792,0,Perished,2,"Gaskell, Mr. Alfred",Both Genders,16,> 12 years old,0,0,239865,26,,S
1,795,0,Perished,3,"Dantcheff, Mr. Ristiu",Both Genders,25,> 12 years old,0,0,349203,7.8958,,S
1,796,0,Perished,2,"Otter, Mr. Richard",Both Genders,39,> 12 years old,0,0,28213,13,,S
1,797,1,Survived,1,"Leader, Dr. Alice (Farnham)",Both Genders,49,> 12 years old,0,0,17465,25.9292,D17,S
1,798,1,Survived,3,"Osman, Mrs. Mara",Both Genders,31,> 12 years old,0,0,349244,8.6833,,S
1,799,0,Perished,3,"Ibrahim Shawah, Mr. Yousseff",Both Genders,30,> 12 years old,0,0,2685,7.2292,,C
1,800,0,Perished,3,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)",Both Genders,30,> 12 years old,1,1,345773,24.15,,S
1,801,0,Perished,2,"Ponesell, Mr. Martin",Both Genders,34,> 12 years old,0,0,250647,13,,S
1,802,1,Survived,2,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",Both Genders,31,> 12 years old,1,1,C.A. 31921,26.25,,S
1,803,1,Survived,1,"Carter, Master. William Thornton II",Both Genders,11,<= 12 years,1,2,113760,120,B96 B98,S
1,804,1,Survived,3,"Thomas, Master. Assad Alexander",Both Genders,0.42,<= 12 years,0,1,2625,8.5167,,C
1,805,1,Survived,3,"Hedman, Mr. Oskar Arvid",Both Genders,27,> 12 years old,0,0,347089,6.975,,S
1,806,0,Perished,3,"Johansson, Mr. Karl Johan",Both Genders,31,> 12 years old,0,0,347063,7.775,,S
1,807,0,Perished,1,"Andrews, Mr. Thomas Jr",Both Genders,39,> 12 years old,0,0,112050,0,A36,S
1,808,0,Perished,3,"Pettersson, Miss. Ellen Natalia",Both Genders,18,> 12 years old,0,0,347087,7.775,,S
1,809,0,Perished,2,"Meyer, Mr. August",Both Genders,39,> 12 years old,0,0,248723,13,,S
1,810,1,Survived,1,"Chambers, Mrs. Norman Campbell (Bertha Griggs)",Both Genders,33,> 12 years old,1,0,113806,53.1,E8,S
1,811,0,Perished,3,"Alexander, Mr. William",Both Genders,26,> 12 years old,0,0,3474,7.8875,,S
1,812,0,Perished,3,"Lester, Mr. James",Both Genders,39,> 12 years old,0,0,A/4 48871,24.15,,S
1,813,0,Perished,2,"Slemen, Mr. Richard James",Both Genders,35,> 12 years old,0,0,28206,10.5,,S
1,814,0,Perished,3,"Andersson, Miss. Ebba Iris Alfrida",Both Genders,6,<= 12 years,4,2,347082,31.275,,S
1,815,0,Perished,3,"Tomlin, Mr. Ernest Portage",Both Genders,30.5,> 12 years old,0,0,364499,8.05,,S
1,817,0,Perished,3,"Heininen, Miss. Wendla Maria",Both Genders,23,> 12 years old,0,0,STON/O2. 3101290,7.925,,S
1,818,0,Perished,2,"Mallet, Mr. Albert",Both Genders,31,> 12 years old,1,1,S.C./PARIS 2079,37.0042,,C
1,819,0,Perished,3,"Holm, Mr. John Fredrik Alexander",Both Genders,43,> 12 years old,0,0,C 7075,6.45,,S
1,820,0,Perished,3,"Skoog, Master. Karl Thorsten",Both Genders,10,<= 12 years,3,2,347088,27.9,,S
1,821,1,Survived,1,"Hays, Mrs. Charles Melville (Clara Jennings Gregg)",Both Genders,52,> 12 years old,1,1,12749,93.5,B69,S
1,822,1,Survived,3,"Lulic, Mr. Nikola",Both Genders,27,> 12 years old,0,0,315098,8.6625,,S
1,823,0,Perished,1,"Reuchlin, Jonkheer. John George",Both Genders,38,> 12 years old,0,0,19972,0,,S
1,824,1,Survived,3,"Moor, Mrs. (Beila)",Both Genders,27,> 12 years old,0,1,392096,12.475,E121,S
1,825,0,Perished,3,"Panula, Master. Urho Abraham",Both Genders,2,<= 12 years,4,1,3101295,39.6875,,S
1,828,1,Survived,2,"Mallet, Master. Andre",Both Genders,1,<= 12 years,0,2,S.C./PARIS 2079,37.0042,,C
